participant_id,stimulus_index,time_constraint,sentence_idx,sentence_text,initial_appraisal,eligible_for_reread_analysis,reread,initial_coverage,return_coverage,n_words_in_sentence,n_unique_initial_words,n_unique_returned_words
24,0,60,1,"Starting next month, 500 new bikes will be added to the fleet, and new docking stations will be installed across key areas.",0.4464285714285714,1,1,0.6363636363636364,0.36363636363636365,22,14,8
24,0,60,2,"Launched three years ago, the program has seen significant growth, with daily ridership up by 20% in the past year.",0.46125461254612543,1,0,0.7,0.05,20,14,1
24,0,60,3,"City officials believe the expansion will encourage more residents to bike rather than drive, especially for short trips.",0.4601226993865031,1,0,0.6666666666666666,0.0,18,12,0
24,0,60,4,"The new bikes have GPS tracking and improved safety features, including reflective strips and better lighting.",0.4750593824228029,1,0,0.8125,0.0,16,13,0
24,0,60,5,"Additionally, the city will launch a public awareness campaign to promote safe biking practices, including workshops and free helmets.",0.4472693032015066,1,0,0.7368421052631579,0.0,19,14,0
24,0,60,6,The goal is to reduce traffic congestion and pollution while promoting a healthier lifestyle.,0.4971590909090909,1,0,0.7142857142857143,0.2857142857142857,14,10,4
24,0,60,7,"With these initiatives, the city hopes to lead in sustainable urban transportation.",0.5136986301369862,1,0,0.9166666666666666,0.0,12,11,0
9,0,90,0,The city has announced an expansion of its public bicycle program to meet growing demand for eco-friendly transportation.,0.4567307692307693,1,1,0.6111111111111112,0.8888888888888888,18,11,16
9,0,90,1,"Starting next month, 500 new bikes will be added to the fleet, and new docking stations will be installed across key areas.",0.4464285714285714,1,1,0.7272727272727273,0.45454545454545453,22,16,10
9,0,90,2,"Launched three years ago, the program has seen significant growth, with daily ridership up by 20% in the past year.",0.46125461254612543,0,0,0.45,0.55,20,9,11
9,0,90,3,"City officials believe the expansion will encourage more residents to bike rather than drive, especially for short trips.",0.4601226993865031,1,1,0.5555555555555556,0.3888888888888889,18,10,7
9,0,90,4,"The new bikes have GPS tracking and improved safety features, including reflective strips and better lighting.",0.4750593824228029,1,1,0.625,0.6875,16,10,11
9,0,90,5,"Additionally, the city will launch a public awareness campaign to promote safe biking practices, including workshops and free helmets.",0.4472693032015066,1,1,0.631578947368421,0.5263157894736842,19,12,10
9,0,90,6,The goal is to reduce traffic congestion and pollution while promoting a healthier lifestyle.,0.4971590909090909,1,1,0.5,0.8571428571428571,14,7,12
9,0,90,7,"With these initiatives, the city hopes to lead in sustainable urban transportation.",0.5136986301369862,1,0,0.8333333333333334,0.0,12,10,0
23,2,60,0,The city’s community garden project is expanding and will soon reach more neighborhoods.,0.5043227665706052,1,1,0.6153846153846154,0.5384615384615384,13,8,7
23,2,60,1,"This project, started five years ago, now has over 20 garden sites citywide.",0.5275974025974026,1,1,0.6923076923076923,0.7692307692307693,13,9,10
23,2,60,2,"The expansion will add five more gardens across the city, especially in areas needing them most.",0.49140049140049136,0,0,0.375,0.6875,16,6,11
23,2,60,3,These gardens give residents a chance to grow fruits and vegetables.,0.5392156862745098,1,0,0.6363636363636364,0.2727272727272727,11,7,3
23,2,60,4,"Community gardens are important, providing fresh food and a place for neighbors to gather.",0.5028735632183908,0,0,0.0,0.8571428571428571,14,0,12
23,2,60,5,"The new gardens will feature raised beds, composting stations, and water-saving systems.",0.5078125,1,1,0.75,0.5833333333333334,12,9,7
23,2,60,6,Local volunteers will teach gardening classes to promote eco-friendly practices.,0.5149812734082397,1,1,0.6,0.7,10,6,7
23,2,60,7,"City officials are excited about the gardens' environmental benefits of these gardens, reducing the city’s carbon footprint by encouraging local food production.",0.4178779069767442,1,1,0.8181818181818182,0.6818181818181818,22,18,15
23,2,60,8,"They also add green spaces in crowded areas, improving neighborhood livability.",0.5188679245283019,1,0,0.5454545454545454,0.2727272727272727,11,6,3
23,2,60,9,The expansion has been funded by city grants and local business donations.,0.528169014084507,1,0,0.5833333333333334,0.0,12,7,0
12,6,30,0,"In today’s hyper-connected world, taking a step back from constant digital engagement can feel challenging but profoundly rewarding.",0.4456327985739751,1,0,0.6666666666666666,0.0,18,12,0
12,6,30,1,"A digital detox doesn’t necessarily mean abandoning technology altogether; rather, it’s about finding a healthy balance.",0.4620123203285421,1,0,0.8125,0.0,16,13,0
12,6,30,2,"I recently decided to implement a digital detox routine, where I set aside specific times during the day to disconnect from screens and reconnect with the physical world.",0.39637599093997733,1,0,0.6071428571428571,0.0,28,17,0
12,6,30,3,"One change was establishing tech-free zones in my home, like the bedroom and dining area, which has improved my sleep and presence during meals.",0.4211590296495957,1,0,0.5833333333333334,0.0,24,14,0
12,6,30,4,I’ve also dedicated my mornings to analog activities like reading a book or taking a walk instead of reaching for my phone.,0.4409509202453987,0,0,0.18181818181818182,0.0,22,4,0
12,6,30,5,"The benefits have been noticeable—I feel more focused, less overwhelmed, and have more time for hobbies.",0.4807692307692307,0,0,0.4375,0.0,16,7,0
12,6,30,6,"If you’re considering a digital detox, start small by setting limits on social media or creating screen-free zones.",0.45955882352941174,1,0,0.7222222222222222,0.0,18,13,0
18,2,90,0,The city’s community garden project is expanding and will soon reach more neighborhoods.,0.5043227665706052,1,0,0.8461538461538461,0.0,13,11,0
18,2,90,1,"This project, started five years ago, now has over 20 garden sites citywide.",0.5275974025974026,1,0,0.8461538461538461,0.07692307692307693,13,11,1
18,2,90,2,"The expansion will add five more gardens across the city, especially in areas needing them most.",0.49140049140049136,1,0,0.875,0.0625,16,14,1
18,2,90,3,These gardens give residents a chance to grow fruits and vegetables.,0.5392156862745098,1,0,0.7272727272727273,0.0,11,8,0
18,2,90,4,"Community gardens are important, providing fresh food and a place for neighbors to gather.",0.5028735632183908,0,0,0.0,0.9285714285714286,14,0,13
18,2,90,5,"The new gardens will feature raised beds, composting stations, and water-saving systems.",0.5078125,0,0,0.3333333333333333,0.75,12,4,9
18,2,90,6,Local volunteers will teach gardening classes to promote eco-friendly practices.,0.5149812734082397,1,0,0.9,0.0,10,9,0
18,2,90,7,"City officials are excited about the gardens' environmental benefits of these gardens, reducing the city’s carbon footprint by encouraging local food production.",0.4178779069767442,1,0,0.9545454545454546,0.2727272727272727,22,21,6
18,2,90,8,"They also add green spaces in crowded areas, improving neighborhood livability.",0.5188679245283019,1,1,1.0,0.36363636363636365,11,11,4
18,2,90,9,The expansion has been funded by city grants and local business donations.,0.528169014084507,1,0,0.5833333333333334,0.0,12,7,0
20,1,30,0,"A local high school has launched a robotics program to inspire students to explore careers in science, technology, engineering, and mathematics (STEM).",0.4290171606864274,1,0,0.7272727272727273,0.0,22,16,0
20,1,30,1,"The program, which began this week, offers hands-on experience in designing and building robots, along with lessons in coding, electronics, and problem-solving.",0.41724617524339364,1,0,0.6363636363636364,0.0,22,14,0
20,1,30,2,The school partnered with local tech companies to provide resources and mentorship.,0.5119453924914675,1,0,0.6666666666666666,0.0,12,8,0
20,1,30,3,Students will also have the opportunity to compete in regional and national robotics competitions.,0.49019607843137253,1,0,0.7857142857142857,0.0,14,11,0
20,1,30,4,"The principal expressed enthusiasm, stating it provides a unique chance for students to engage with cutting-edge technology.",0.4573170731707317,1,0,0.7647058823529411,0.0,17,13,0
20,1,30,5,"Parents support the initiative, noting it prepares students for careers in a rapidly evolving job market.",0.4807692307692307,1,0,0.75,0.0,16,12,0
20,1,30,6,"The program is expected to grow, with plans for advanced courses and summer camps.",0.5147058823529412,1,0,0.7142857142857143,0.0,14,10,0
28,7,30,0,"Cooking has always been something I needed to do every day, but recently, I’ve started seeing it as a way to relax and enjoy myself.",0.42372881355932196,1,0,0.68,0.08,25,17,2
28,7,30,1,"Mindful cooking means paying full attention while making a meal, focusing on each step, and enjoying the process rather than rushing.",0.44266441821247887,1,0,0.7619047619047619,0.0,21,16,0
28,7,30,2,"I start by choosing fresh ingredients, noticing their colors, textures, and smells.",0.5172413793103449,1,0,0.75,0.0,12,9,0
28,7,30,3,"As I cut, stir, and season, I pay attention to the sounds of vegetables cooking, the feel of the dough, and the aroma of spices.",0.43222683264177036,1,0,0.56,0.0,25,14,0
28,7,30,4,This way of cooking has changed how I feel about making food.,0.5535055350553506,1,0,0.5833333333333334,0.0,12,7,0
28,7,30,5,"Now, instead of thinking of it as just another chore, I see it as a creative activity and a way to take care of myself.",0.43584379358437936,1,0,0.52,0.04,25,13,1
28,7,30,6,"It also makes the food taste better and more enjoyable, because each dish is made with care and attention.",0.47123015873015867,0,0,0.3157894736842105,0.0,19,6,0
25,8,60,0,"Traveling has always been one of my greatest passions, and over the years, I’ve learned that less truly is more when it comes to packing.",0.42098445595854916,1,0,0.84,0.04,25,21,1
25,8,60,1,Adopting a minimalist approach to travel has not only lightened my physical load but also enhanced my overall travel experience.,0.4480286738351254,1,0,0.6,0.2,20,12,4
25,8,60,2,The key is careful planning.,0.6377551020408163,0,0,0.0,0.8,5,0,4
25,8,60,3,"Before each trip, I list essentials, focusing on versatile clothing and multipurpose items.",0.5030959752321982,0,0,0.46153846153846156,0.3076923076923077,13,6,4
25,8,60,4,"This allows me to pack everything into a single carry-on, avoiding the hassle of checked luggage and making it easier to navigate airports and cities.",0.4134860050890586,1,0,0.92,0.04,25,23,1
25,8,60,5,Traveling light encourages a mindful experience.,0.5555555555555556,1,0,0.5,0.0,6,3,0
26,1,60,0,"A local high school has launched a robotics program to inspire students to explore careers in science, technology, engineering, and mathematics (STEM).",0.4290171606864274,1,1,0.7272727272727273,0.5,22,16,11
26,1,60,1,"The program, which began this week, offers hands-on experience in designing and building robots, along with lessons in coding, electronics, and problem-solving.",0.41724617524339364,1,0,0.9545454545454546,0.0,22,21,0
26,1,60,2,The school partnered with local tech companies to provide resources and mentorship.,0.5119453924914675,1,0,0.9166666666666666,0.08333333333333333,12,11,1
26,1,60,3,Students will also have the opportunity to compete in regional and national robotics competitions.,0.49019607843137253,1,0,0.9285714285714286,0.0,14,13,0
26,1,60,4,"The principal expressed enthusiasm, stating it provides a unique chance for students to engage with cutting-edge technology.",0.4573170731707317,1,0,0.8823529411764706,0.0,17,15,0
26,1,60,5,"Parents support the initiative, noting it prepares students for careers in a rapidly evolving job market.",0.4807692307692307,1,0,0.8125,0.0,16,13,0
26,1,60,6,"The program is expected to grow, with plans for advanced courses and summer camps.",0.5147058823529412,1,0,0.7142857142857143,0.0,14,10,0
26,1,60,7,"By investing in STEM education, the school aims to empower students to become innovators and leaders in technology.",0.46583850931677023,1,0,0.7777777777777778,0.0,18,14,0
11,8,90,0,"Traveling has always been one of my greatest passions, and over the years, I’ve learned that less truly is more when it comes to packing.",0.42098445595854916,1,1,0.88,0.68,25,22,17
11,8,90,1,Adopting a minimalist approach to travel has not only lightened my physical load but also enhanced my overall travel experience.,0.4480286738351254,0,0,0.45,0.9,20,9,18
11,8,90,2,The key is careful planning.,0.6377551020408163,0,0,0.0,1.0,5,0,5
11,8,90,3,"Before each trip, I list essentials, focusing on versatile clothing and multipurpose items.",0.5030959752321982,1,1,0.6923076923076923,0.8461538461538461,13,9,11
11,8,90,4,"This allows me to pack everything into a single carry-on, avoiding the hassle of checked luggage and making it easier to navigate airports and cities.",0.4134860050890586,1,1,0.68,0.72,25,17,18
11,8,90,5,Traveling light encourages a mindful experience.,0.5555555555555556,1,1,0.5,0.5,6,3,3
11,8,90,6,"With fewer possessions to worry about, I can fully immerse myself in the destination, appreciating the culture and scenery without distractions.",0.43460264900662254,1,1,0.6666666666666666,0.5238095238095238,21,14,11
11,8,90,7,"It has also taught me to value experiences over things, as the memories I create during my travels far outweigh any material items I might collect along the way.",0.3966083150984683,1,0,0.5862068965517241,0.0,29,17,0
17,7,30,0,"Cooking has always been something I needed to do every day, but recently, I’ve started seeing it as a way to relax and enjoy myself.",0.42372881355932196,1,0,0.68,0.0,25,17,0
17,7,30,1,"Mindful cooking means paying full attention while making a meal, focusing on each step, and enjoying the process rather than rushing.",0.44266441821247887,1,0,0.6190476190476191,0.0,21,13,0
17,7,30,2,"I start by choosing fresh ingredients, noticing their colors, textures, and smells.",0.5172413793103449,1,0,0.6666666666666666,0.0,12,8,0
17,7,30,3,"As I cut, stir, and season, I pay attention to the sounds of vegetables cooking, the feel of the dough, and the aroma of spices.",0.43222683264177036,0,0,0.48,0.0,25,12,0
17,7,30,4,This way of cooking has changed how I feel about making food.,0.5535055350553506,0,0,0.3333333333333333,0.0,12,4,0
17,7,30,5,"Now, instead of thinking of it as just another chore, I see it as a creative activity and a way to take care of myself.",0.43584379358437936,0,0,0.4,0.04,25,10,1
17,7,30,6,"It also makes the food taste better and more enjoyable, because each dish is made with care and attention.",0.47123015873015867,1,0,0.6842105263157895,0.0,19,13,0
18,8,30,0,"Traveling has always been one of my greatest passions, and over the years, I’ve learned that less truly is more when it comes to packing.",0.42098445595854916,1,0,0.68,0.0,25,17,0
18,8,30,1,Adopting a minimalist approach to travel has not only lightened my physical load but also enhanced my overall travel experience.,0.4480286738351254,1,0,0.75,0.0,20,15,0
18,8,30,2,The key is careful planning.,0.6377551020408163,1,0,0.6,0.0,5,3,0
18,8,30,3,"Before each trip, I list essentials, focusing on versatile clothing and multipurpose items.",0.5030959752321982,1,0,0.6153846153846154,0.0,13,8,0
18,8,30,4,"This allows me to pack everything into a single carry-on, avoiding the hassle of checked luggage and making it easier to navigate airports and cities.",0.4134860050890586,1,0,0.72,0.0,25,18,0
18,8,30,5,Traveling light encourages a mindful experience.,0.5555555555555556,1,0,0.8333333333333334,0.0,6,5,0
18,8,30,6,"With fewer possessions to worry about, I can fully immerse myself in the destination, appreciating the culture and scenery without distractions.",0.43460264900662254,0,0,0.42857142857142855,0.0,21,9,0
17,2,90,0,The city’s community garden project is expanding and will soon reach more neighborhoods.,0.5043227665706052,1,1,0.6923076923076923,0.7692307692307693,13,9,10
17,2,90,1,"This project, started five years ago, now has over 20 garden sites citywide.",0.5275974025974026,1,1,0.7692307692307693,0.3076923076923077,13,10,4
17,2,90,2,"The expansion will add five more gardens across the city, especially in areas needing them most.",0.49140049140049136,1,1,0.6875,0.6875,16,11,11
17,2,90,3,These gardens give residents a chance to grow fruits and vegetables.,0.5392156862745098,1,1,0.7272727272727273,0.8181818181818182,11,8,9
17,2,90,4,"Community gardens are important, providing fresh food and a place for neighbors to gather.",0.5028735632183908,0,0,0.0,0.7142857142857143,14,0,10
17,2,90,5,"The new gardens will feature raised beds, composting stations, and water-saving systems.",0.5078125,1,1,0.75,0.5,12,9,6
17,2,90,6,Local volunteers will teach gardening classes to promote eco-friendly practices.,0.5149812734082397,1,1,0.8,0.6,10,8,6
17,2,90,7,"City officials are excited about the gardens' environmental benefits of these gardens, reducing the city’s carbon footprint by encouraging local food production.",0.4178779069767442,1,1,0.7727272727272727,0.8181818181818182,22,17,18
17,2,90,8,"They also add green spaces in crowded areas, improving neighborhood livability.",0.5188679245283019,1,1,0.8181818181818182,0.7272727272727273,11,9,8
17,2,90,9,The expansion has been funded by city grants and local business donations.,0.528169014084507,1,0,0.6666666666666666,0.0,12,8,0
7,2,90,0,The city’s community garden project is expanding and will soon reach more neighborhoods.,0.5043227665706052,1,1,0.8461538461538461,0.6923076923076923,13,11,9
7,2,90,1,"This project, started five years ago, now has over 20 garden sites citywide.",0.5275974025974026,1,1,0.6923076923076923,0.8461538461538461,13,9,11
7,2,90,2,"The expansion will add five more gardens across the city, especially in areas needing them most.",0.49140049140049136,1,1,0.875,0.6875,16,14,11
7,2,90,3,These gardens give residents a chance to grow fruits and vegetables.,0.5392156862745098,0,0,0.09090909090909091,0.7272727272727273,11,1,8
7,2,90,4,"Community gardens are important, providing fresh food and a place for neighbors to gather.",0.5028735632183908,0,0,0.0,0.7857142857142857,14,0,11
7,2,90,5,"The new gardens will feature raised beds, composting stations, and water-saving systems.",0.5078125,1,0,0.8333333333333334,0.16666666666666666,12,10,2
7,2,90,6,Local volunteers will teach gardening classes to promote eco-friendly practices.,0.5149812734082397,1,0,0.9,0.0,10,9,0
7,2,90,7,"City officials are excited about the gardens' environmental benefits of these gardens, reducing the city’s carbon footprint by encouraging local food production.",0.4178779069767442,1,0,0.9090909090909091,0.045454545454545456,22,20,1
7,2,90,8,"They also add green spaces in crowded areas, improving neighborhood livability.",0.5188679245283019,1,1,0.8181818181818182,0.45454545454545453,11,9,5
7,2,90,9,The expansion has been funded by city grants and local business donations.,0.528169014084507,1,0,0.8333333333333334,0.0,12,10,0
20,3,90,0,"Lately, I am making an effort to incorporate more sustainable practices into my routine.",0.5057803468208092,1,1,0.7142857142857143,0.9285714285714286,14,10,13
20,3,90,1,I first changed to reduce my reliance on single-use plastics.,0.5544354838709677,1,1,0.8,0.3,10,8,3
20,3,90,2,"Switching to reusable bags, containers, and produce bags has significantly cut the waste I generate.",0.48955613577023505,1,1,0.6666666666666666,0.6,15,10,9
20,3,90,3,"I’ve also focused on minimizing food waste, which helps the environment and saves money.",0.5040322580645161,1,1,0.9285714285714286,0.35714285714285715,14,13,5
20,3,90,4,"Meal planning has been a game-changer, as I only buy what I need, resulting in fewer leftovers.",0.48701298701298706,1,0,0.8235294117647058,0.29411764705882354,17,14,5
20,3,90,5,"Additionally, I set up a small compost bin in my backyard.",0.5635245901639344,1,1,0.5454545454545454,0.45454545454545453,11,6,5
20,3,90,6,It’s gratifying to know my food scraps are repurposed into something beneficial for the garden instead of ending up in a landfill.,0.4362670713201821,1,0,0.6818181818181818,0.13636363636363635,22,15,3
20,3,90,7,I’m curious how others are working towards sustainability.,0.556930693069307,1,0,0.75,0.0,8,6,0
20,3,90,8,What small changes you made that had a big impact?,0.5813953488372093,0,0,0.4,0.1,10,4,1
20,3,90,9,Let’s exchange ideas and support each other in making our community greener.,0.5241935483870968,0,0,0.16666666666666666,0.0,12,2,0
20,3,90,10,Even small actions can lead to larger positive change to our daily lives!,0.5293159609120521,0,0,0.46153846153846156,0.0,13,6,0
21,4,90,0,"Hello, fitness enthusiasts!",0.5769230769230769,1,1,1.0,1.0,3,3,3
21,4,90,1,I recently embarked on a new workout regimen and wanted to share a few insights that have helped me maintain consistency and stay motivated.,0.42613636363636365,1,1,0.7916666666666666,0.8333333333333334,24,19,20
21,4,90,2,"Setting realistic, attainable goals has been essential.",0.550314465408805,1,1,0.8571428571428571,0.5714285714285714,7,6,4
21,4,90,3,"Instead of aiming for an intense workout daily, I’ve focused on incremental improvements, making progress more manageable and enjoyable.",0.4432624113475177,1,1,0.6842105263157895,0.47368421052631576,19,13,9
21,4,90,4,"Another key factor has been having a workout partner, which has kept me accountable and added a social element, making exercise more fun.",0.43298192771084343,1,1,0.6956521739130435,0.6086956521739131,23,16,14
21,4,90,5,"We check in regularly, keeping us on track.",0.6024096385542168,1,0,0.625,0.125,8,5,1
21,4,90,6,"Finally, I’ve come to appreciate the importance of rest and recovery.",0.539568345323741,1,1,0.6363636363636364,0.45454545454545453,11,7,5
21,4,90,7,Taking time to listen to my body and allow for proper rest days has actually enhanced my performance and overall well-being.,0.444264943457189,1,1,0.5238095238095238,0.5238095238095238,21,11,11
21,4,90,8,"If you’re starting a new routine, remember that consistency is key, but balance is equally important.",0.48405466970387245,0,0,0.4375,0.625,16,7,10
21,4,90,9,Let’s keep pushing towards our fitness goals together!,0.5681818181818182,1,0,0.875,0.0,8,7,0
30,7,90,0,"Cooking has always been something I needed to do every day, but recently, I’ve started seeing it as a way to relax and enjoy myself.",0.42372881355932196,1,0,0.96,0.12,25,24,3
30,7,90,1,"Mindful cooking means paying full attention while making a meal, focusing on each step, and enjoying the process rather than rushing.",0.44266441821247887,1,0,0.8571428571428571,0.23809523809523808,21,18,5
30,7,90,2,"I start by choosing fresh ingredients, noticing their colors, textures, and smells.",0.5172413793103449,1,0,0.9166666666666666,0.08333333333333333,12,11,1
30,7,90,3,"As I cut, stir, and season, I pay attention to the sounds of vegetables cooking, the feel of the dough, and the aroma of spices.",0.43222683264177036,0,0,0.44,0.32,25,11,8
30,7,90,4,This way of cooking has changed how I feel about making food.,0.5535055350553506,0,0,0.08333333333333333,0.8333333333333334,12,1,10
30,7,90,5,"Now, instead of thinking of it as just another chore, I see it as a creative activity and a way to take care of myself.",0.43584379358437936,0,0,0.16,0.32,25,4,8
30,7,90,6,"It also makes the food taste better and more enjoyable, because each dish is made with care and attention.",0.47123015873015867,1,0,0.9473684210526315,0.0,19,18,0
25,3,30,0,"Lately, I am making an effort to incorporate more sustainable practices into my routine.",0.5057803468208092,1,0,0.7142857142857143,0.0,14,10,0
25,3,30,1,I first changed to reduce my reliance on single-use plastics.,0.5544354838709677,1,0,0.8,0.0,10,8,0
25,3,30,2,"Switching to reusable bags, containers, and produce bags has significantly cut the waste I generate.",0.48955613577023505,1,0,0.6666666666666666,0.0,15,10,0
25,3,30,3,"I’ve also focused on minimizing food waste, which helps the environment and saves money.",0.5040322580645161,1,0,0.7142857142857143,0.0,14,10,0
25,3,30,4,"Meal planning has been a game-changer, as I only buy what I need, resulting in fewer leftovers.",0.48701298701298706,1,0,0.5294117647058824,0.0,17,9,0
25,3,30,5,"Additionally, I set up a small compost bin in my backyard.",0.5635245901639344,0,0,0.45454545454545453,0.0,11,5,0
10,0,60,0,The city has announced an expansion of its public bicycle program to meet growing demand for eco-friendly transportation.,0.4567307692307693,1,1,0.6111111111111112,0.7222222222222222,18,11,13
10,0,60,1,"Starting next month, 500 new bikes will be added to the fleet, and new docking stations will be installed across key areas.",0.4464285714285714,1,1,0.6363636363636364,0.6363636363636364,22,14,14
10,0,60,2,"Launched three years ago, the program has seen significant growth, with daily ridership up by 20% in the past year.",0.46125461254612543,1,1,0.65,0.4,20,13,8
10,0,60,3,"City officials believe the expansion will encourage more residents to bike rather than drive, especially for short trips.",0.4601226993865031,1,0,0.6111111111111112,0.2222222222222222,18,11,4
10,0,60,4,"The new bikes have GPS tracking and improved safety features, including reflective strips and better lighting.",0.4750593824228029,1,0,0.75,0.0,16,12,0
10,0,60,5,"Additionally, the city will launch a public awareness campaign to promote safe biking practices, including workshops and free helmets.",0.4472693032015066,1,0,0.7894736842105263,0.0,19,15,0
10,0,60,6,The goal is to reduce traffic congestion and pollution while promoting a healthier lifestyle.,0.4971590909090909,1,0,0.6428571428571429,0.21428571428571427,14,9,3
10,0,60,7,"With these initiatives, the city hopes to lead in sustainable urban transportation.",0.5136986301369862,1,0,0.6666666666666666,0.0,12,8,0
25,2,30,0,The city’s community garden project is expanding and will soon reach more neighborhoods.,0.5043227665706052,1,1,0.6153846153846154,0.9230769230769231,13,8,12
25,2,30,1,"This project, started five years ago, now has over 20 garden sites citywide.",0.5275974025974026,0,0,0.23076923076923078,0.5384615384615384,13,3,7
25,2,30,2,"The expansion will add five more gardens across the city, especially in areas needing them most.",0.49140049140049136,0,0,0.4375,0.125,16,7,2
25,2,30,3,These gardens give residents a chance to grow fruits and vegetables.,0.5392156862745098,1,0,0.6363636363636364,0.0,11,7,0
25,2,30,5,"The new gardens will feature raised beds, composting stations, and water-saving systems.",0.5078125,0,0,0.08333333333333333,0.0,12,1,0
11,7,60,0,"Cooking has always been something I needed to do every day, but recently, I’ve started seeing it as a way to relax and enjoy myself.",0.42372881355932196,1,1,0.68,0.6,25,17,15
11,7,60,1,"Mindful cooking means paying full attention while making a meal, focusing on each step, and enjoying the process rather than rushing.",0.44266441821247887,1,1,0.7142857142857143,0.6190476190476191,21,15,13
11,7,60,2,"I start by choosing fresh ingredients, noticing their colors, textures, and smells.",0.5172413793103449,1,1,0.5833333333333334,0.5833333333333334,12,7,7
11,7,60,3,"As I cut, stir, and season, I pay attention to the sounds of vegetables cooking, the feel of the dough, and the aroma of spices.",0.43222683264177036,0,0,0.32,0.6,25,8,15
11,7,60,4,This way of cooking has changed how I feel about making food.,0.5535055350553506,0,0,0.16666666666666666,0.9166666666666666,12,2,11
11,7,60,5,"Now, instead of thinking of it as just another chore, I see it as a creative activity and a way to take care of myself.",0.43584379358437936,0,0,0.44,0.44,25,11,11
11,7,60,6,"It also makes the food taste better and more enjoyable, because each dish is made with care and attention.",0.47123015873015867,1,0,0.5789473684210527,0.0,19,11,0
23,8,30,0,"Traveling has always been one of my greatest passions, and over the years, I’ve learned that less truly is more when it comes to packing.",0.42098445595854916,1,1,0.56,0.6,25,14,15
23,8,30,1,Adopting a minimalist approach to travel has not only lightened my physical load but also enhanced my overall travel experience.,0.4480286738351254,0,0,0.45,0.1,20,9,2
23,8,30,2,The key is careful planning.,0.6377551020408163,1,0,0.8,0.2,5,4,1
23,8,30,3,"Before each trip, I list essentials, focusing on versatile clothing and multipurpose items.",0.5030959752321982,0,0,0.3076923076923077,0.23076923076923078,13,4,3
23,8,30,4,"This allows me to pack everything into a single carry-on, avoiding the hassle of checked luggage and making it easier to navigate airports and cities.",0.4134860050890586,0,0,0.48,0.0,25,12,0
23,8,30,5,Traveling light encourages a mindful experience.,0.5555555555555556,0,0,0.0,0.16666666666666666,6,0,1
23,8,30,6,"With fewer possessions to worry about, I can fully immerse myself in the destination, appreciating the culture and scenery without distractions.",0.43460264900662254,0,0,0.047619047619047616,0.23809523809523808,21,1,5
23,8,30,7,"It has also taught me to value experiences over things, as the memories I create during my travels far outweigh any material items I might collect along the way.",0.3966083150984683,0,0,0.3793103448275862,0.0,29,11,0
28,1,60,0,"A local high school has launched a robotics program to inspire students to explore careers in science, technology, engineering, and mathematics (STEM).",0.4290171606864274,1,0,0.9545454545454546,0.0,22,21,0
28,1,60,1,"The program, which began this week, offers hands-on experience in designing and building robots, along with lessons in coding, electronics, and problem-solving.",0.41724617524339364,1,0,0.6818181818181818,0.0,22,15,0
28,1,60,2,The school partnered with local tech companies to provide resources and mentorship.,0.5119453924914675,0,0,0.25,0.0,12,3,0
28,1,60,3,Students will also have the opportunity to compete in regional and national robotics competitions.,0.49019607843137253,0,0,0.2857142857142857,0.5714285714285714,14,4,8
28,1,60,4,"The principal expressed enthusiasm, stating it provides a unique chance for students to engage with cutting-edge technology.",0.4573170731707317,0,0,0.47058823529411764,0.17647058823529413,17,8,3
28,1,60,5,"Parents support the initiative, noting it prepares students for careers in a rapidly evolving job market.",0.4807692307692307,0,0,0.4375,0.0,16,7,0
28,1,60,6,"The program is expected to grow, with plans for advanced courses and summer camps.",0.5147058823529412,0,0,0.07142857142857142,0.6428571428571429,14,1,9
28,1,60,7,"By investing in STEM education, the school aims to empower students to become innovators and leaders in technology.",0.46583850931677023,1,0,0.8333333333333334,0.0,18,15,0
17,8,60,0,"Traveling has always been one of my greatest passions, and over the years, I’ve learned that less truly is more when it comes to packing.",0.42098445595854916,1,0,0.88,0.0,25,22,0
17,8,60,1,Adopting a minimalist approach to travel has not only lightened my physical load but also enhanced my overall travel experience.,0.4480286738351254,1,0,0.65,0.0,20,13,0
17,8,60,2,The key is careful planning.,0.6377551020408163,1,0,0.8,0.0,5,4,0
17,8,60,3,"Before each trip, I list essentials, focusing on versatile clothing and multipurpose items.",0.5030959752321982,1,1,0.6923076923076923,0.3076923076923077,13,9,4
17,8,60,4,"This allows me to pack everything into a single carry-on, avoiding the hassle of checked luggage and making it easier to navigate airports and cities.",0.4134860050890586,1,0,0.72,0.28,25,18,7
17,8,60,5,Traveling light encourages a mindful experience.,0.5555555555555556,1,0,0.8333333333333334,0.0,6,5,0
17,8,60,6,"With fewer possessions to worry about, I can fully immerse myself in the destination, appreciating the culture and scenery without distractions.",0.43460264900662254,1,0,0.7142857142857143,0.0,21,15,0
17,8,60,7,"It has also taught me to value experiences over things, as the memories I create during my travels far outweigh any material items I might collect along the way.",0.3966083150984683,0,0,0.4827586206896552,0.0,29,14,0
6,5,90,0,Hello fellow readers!,0.625,1,1,0.6666666666666666,0.3333333333333333,3,2,1
6,5,90,1,"I wanted to share my thoughts on a remarkable book I just finished, The Journey Within.",0.5025125628140703,1,1,0.6875,0.875,16,11,14
6,5,90,2,"This novel delves into themes of self-discovery and personal growth, exploring how the protagonist navigates complex emotional landscapes to understand themselves better.",0.41189111747851004,1,1,0.9090909090909091,0.6363636363636364,22,20,14
